Date,Hs(m).tot,Tp(s).tot,T1(s).tot,Hs(m).sw,Tp(s).sw,T1(s).sw,Dir(deg).sw,Hs(m).sea,Tp(s).sea,T1(s).sea,Dir(deg).sea
24/02/2017  06:50,2.12,13.33,8.91,1.86,13.33,11.84,231,1.02,6.67,4.89,211
24/02/2017  07:20,2.15,15.38,9.02,1.88,15.38,12.32,226,1.05,7.14,4.86,218
24/02/2017  07:50,2.32,14.29,9.82,2.11,14.29,12.48,225,0.96,6.25,4.86,211
24/02/2017  08:20,2.31,12.5,9.73,2.07,12.5,12.36,231,1.03,7.69,5.22,224
24/02/2017  08:50,2.39,15.38,10.14,2.19,15.38,12.47,224,0.96,6.67,5.13,211
24/02/2017  09:20,2.23,15.38,10.03,2.02,15.38,12.4,232,0.94,6.67,5.33,214
24/02/2017  09:50,2.21,15.38,10.13,2.01,15.38,12.54,231,0.93,7.69,5.37,233
24/02/2017  10:20,2.33,12.5,10.38,2.13,12.5,12.6,231,0.95,7.69,5.47,225
24/02/2017  10:50,2.28,14.29,9.87,2.09,14.29,12.06,228,0.9,7.69,5.02,224
24/02/2017  11:20,2.24,15.38,9.81,2.04,15.38,12.42,228,0.94,7.14,4.92,224
24/02/2017  11:50,2.25,13.33,9.59,2.02,13.33,12.3,226,1,7.14,5.05,219
24/02/2017  12:20,2.25,14.29,9.8,2.06,14.29,12.15,224,0.92,7.69,4.95,215
24/02/2017  12:50,2.21,13.33,9.52,2,14.29,11.93,232,0.95,7.14,5.04,218
24/02/2017  13:20,2.38,15.38,10.29,2.19,15.38,12.36,232,0.91,7.69,5.21,228
24/02/2017  13:50,2.13,11.76,9.89,1.94,11.76,12,232,0.88,7.69,5.35,218
24/02/2017  14:20,2.33,14.29,10.27,2.16,14.29,12.19,225,0.87,7.69,5.17,221
24/02/2017  14:50,2.19,13.33,9.9,1.98,13.33,12.18,225,0.93,7.14,5.38,221
24/02/2017  15:20,2.13,13.33,10.39,1.96,13.33,12.65,226,0.83,7.14,5.23,218
24/02/2017  15:50,2.34,14.29,10.28,2.15,14.29,12.41,231,0.93,7.69,5.36,224
24/02/2017  16:20,2.18,13.33,9.77,1.99,13.33,11.91,236,0.89,7.69,5.17,221
24/02/2017  16:50,2.1,13.33,9.38,1.87,13.33,11.86,222,0.95,7.69,5.19,225
24/02/2017  17:20,2.17,11.76,9.8,1.99,11.76,11.96,231,0.87,7.69,5.01,233
24/02/2017  17:50,2.08,14.29,9.24,1.84,14.29,11.86,224,0.98,7.69,5.2,228
24/02/2017  18:20,2.05,14.29,9.4,1.84,14.29,12.06,231,0.91,7.69,4.97,224
24/02/2017  18:50,2.02,14.29,9.36,1.81,14.29,12.09,231,0.9,7.69,4.91,232
24/02/2017  19:20,2.12,13.33,9.41,1.92,13.33,11.79,232,0.91,7.69,4.98,228
24/02/2017  19:50,2.12,13.33,9.83,1.94,13.33,12.32,229,0.85,7.14,4.81,221
24/02/2017  20:20,2.09,14.29,9.56,1.9,14.29,12.03,228,0.88,7.69,4.86,226
24/02/2017  20:50,2.05,13.33,9.43,1.86,13.33,11.83,232,0.86,7.69,4.83,229
24/02/2017  21:20,2.15,13.33,9.71,1.96,13.33,12.1,229,0.87,7.14,4.87,233
24/02/2017  21:50,2.15,11.76,9.45,1.97,11.76,11.69,231,0.87,7.69,4.76,226
24/02/2017  22:20,2.02,13.33,9.51,1.85,13.33,11.95,231,0.81,7.69,4.61,221
24/02/2017  22:50,2.01,12.5,9.48,1.83,12.5,11.97,233,0.84,7.69,4.74,218
24/02/2017  23:20,2.06,13.33,9.62,1.9,13.33,11.73,233,0.81,7.69,4.85,225
24/02/2017  23:50,1.86,11.76,9.16,1.65,11.76,11.4,229,0.85,7.69,5.26,219
25/02/2017  00:20,2.21,13.33,10.34,2.07,13.33,11.93,232,0.78,7.69,5.32,219
25/02/2017  00:50,1.96,13.33,9.73,1.79,13.33,11.74,235,0.8,7.69,5.25,226
25/02/2017  01:20,1.91,13.33,9.62,1.72,13.33,11.77,229,0.82,7.69,5.36,218
25/02/2017  01:50,2.01,12.5,9.76,1.84,12.5,11.79,235,0.81,7.69,5.18,226
25/02/2017  02:20,2.08,12.5,10.18,1.93,12.5,12.04,229,0.76,7.69,5.11,231
25/02/2017  02:50,2.26,13.33,10.29,2.11,13.33,11.9,232,0.81,7.69,5.34,221
25/02/2017  03:20,2.14,13.33,10.16,1.98,13.33,11.76,235,0.81,7.69,5.58,222
25/02/2017  03:50,2.17,13.33,10.4,2.01,13.33,11.97,229,0.8,7.69,5.66,222
25/02/2017  04:20,2.22,13.33,10.37,2.06,13.33,11.91,222,0.82,7.69,5.69,221
25/02/2017  04:50,2.08,14.29,10.24,1.92,14.29,11.82,229,0.78,7.69,5.67,221
25/02/2017  05:20,1.95,11.76,9.89,1.81,11.76,11.7,229,0.74,7.69,5.12,222
25/02/2017  05:50,2.13,14.29,9.88,1.96,14.29,11.88,229,0.82,7.69,5.01,222
25/02/2017  06:20,2.08,13.33,9.64,1.9,13.33,12.24,228,0.84,7.69,4.61,218
25/02/2017  06:50,2.23,14.29,9.59,2.06,14.29,11.9,232,0.85,7.69,4.47,221
25/02/2017  07:20,2.11,13.33,9.48,1.94,13.33,12.02,229,0.84,7.69,4.46,225
25/02/2017  07:50,2.07,11.76,9.38,1.89,11.76,12.17,231,0.85,7.69,4.41,215
25/02/2017  08:20,2.16,13.33,9.94,2.01,13.33,12.26,226,0.8,7.69,4.51,219
25/02/2017  08:50,2.13,12.5,9.68,1.96,13.33,12.02,225,0.83,7.69,4.68,217
25/02/2017  09:20,1.85,13.33,9.34,1.67,13.33,12.14,232,0.8,7.69,4.66,219
25/02/2017  09:50,2.03,12.5,9.38,1.86,12.5,11.87,228,0.8,7.69,4.39,224
25/02/2017  10:20,1.95,13.33,9.58,1.8,13.33,11.9,228,0.75,7.69,4.55,229
25/02/2017  10:50,1.89,13.33,9.55,1.73,13.33,12,231,0.75,7.69,4.55,218
25/02/2017  11:20,1.84,13.33,9.55,1.66,13.33,12,229,0.8,7.69,5.07,224
25/02/2017  11:50,1.82,14.29,9.84,1.67,14.29,11.95,226,0.73,7.14,5.15,212
25/02/2017  12:20,1.82,12.5,9.56,1.68,12.5,11.34,219,0.72,7.69,5.14,222
25/02/2017  12:50,1.99,13.33,10.32,1.84,13.33,12,226,0.76,7.69,5.66,221
25/02/2017  13:20,1.91,13.33,10.26,1.74,13.33,12.19,229,0.78,7.69,5.74,219
25/02/2017  13:50,1.81,13.33,9.72,1.64,13.33,11.39,229,0.76,7.69,5.76,221
25/02/2017  14:20,1.71,13.33,9.34,1.53,13.33,11.53,218,0.76,7.69,5.24,225
25/02/2017  14:50,1.74,14.29,8.9,1.55,14.29,11.83,231,0.78,7.69,4.52,219
25/02/2017  15:20,1.87,13.33,9,1.67,13.33,11.84,231,0.83,7.69,4.57,217
25/02/2017  15:50,1.79,13.33,8.66,1.58,13.33,11.7,231,0.84,7.69,4.5,226
25/02/2017  16:20,1.74,12.5,8.51,1.52,12.5,11.78,233,0.85,7.69,4.53,219
25/02/2017  16:50,1.8,12.5,8.63,1.58,12.5,11.67,228,0.85,7.69,4.56,225
25/02/2017  17:20,1.76,12.5,8.74,1.57,12.5,11.58,225,0.79,7.14,4.46,224
25/02/2017  17:50,1.69,12.5,8.3,1.44,12.5,11.72,232,0.88,7.69,4.64,226
25/02/2017  18:20,1.59,14.29,8.39,1.38,14.29,11.58,231,0.79,7.69,4.56,225
25/02/2017  18:50,1.71,11.76,8.87,1.53,11.76,11.69,228,0.77,7.69,4.56,228
25/02/2017  19:20,1.75,13.33,8.92,1.57,13.33,11.5,229,0.77,7.69,4.65,219
25/02/2017  19:50,1.77,13.33,9.45,1.63,13.33,11.68,226,0.69,7.69,4.6,226
25/02/2017  20:20,1.63,12.5,8.97,1.45,12.5,11.54,228,0.75,7.69,4.94,226
25/02/2017  20:50,1.69,11.11,8.88,1.51,11.11,11.09,231,0.76,7.69,4.94,224
25/02/2017  21:20,1.85,12.5,9.7,1.7,12.5,11.55,226,0.73,7.69,5.16,219
25/02/2017  21:50,1.73,12.5,9.48,1.58,12.5,11.39,225,0.71,7.69,5.18,225
25/02/2017  22:20,1.49,13.33,8.67,1.3,13.33,11.3,228,0.74,7.69,5.08,219
25/02/2017  22:50,1.58,13.33,8.83,1.41,13.33,11.38,231,0.72,7.69,4.76,218
25/02/2017  23:20,1.59,13.33,8.64,1.41,13.33,11.4,233,0.74,7.69,4.59,225
25/02/2017  23:50,1.65,14.29,8.37,1.46,14.29,11.41,235,0.77,7.69,4.3,217
26/02/2017  00:20,1.76,12.5,7.96,1.51,12.5,11.38,229,0.91,7.69,4.37,221
26/02/2017  00:50,1.66,13.33,7.38,1.37,13.33,11.41,236,0.94,7.69,4.23,229
26/02/2017  01:20,1.77,11.76,7.3,1.45,11.76,11.31,232,1.01,7.69,4.22,219
26/02/2017  01:50,1.62,12.5,6.56,1.22,12.5,10.93,232,1.07,7.69,4.32,224
26/02/2017  02:20,1.74,13.33,6.42,1.26,13.33,10.9,231,1.2,7.69,4.42,221
26/02/2017  02:50,,,,,,,,,,,
26/02/2017  03:20,1.8,11.76,6.54,1.26,11.76,11.27,239,1.29,7.14,4.69,225
26/02/2017  03:50,1.89,12.5,6.47,1.28,12.5,10.87,232,1.39,7.69,4.81,225
26/02/2017  04:20,1.97,13.33,6.52,1.26,13.33,10.78,225,1.51,7.69,5.12,228
26/02/2017  04:50,1.82,13.33,6.21,1.12,13.33,10.3,233,1.44,7.69,5,225
26/02/2017  05:20,1.91,13.33,6.54,1.26,13.33,10.7,233,1.44,7.69,5.03,226
26/02/2017  05:50,1.98,13.33,6.55,1.23,13.33,11.14,228,1.55,7.14,5.19,219
26/02/2017  06:20,1.91,7.69,6.34,1.21,12.5,10.28,228,1.48,7.69,5.04,226
26/02/2017  06:50,1.89,9.09,6.36,1.17,9.09,10.18,225,1.48,7.69,5.15,225
26/02/2017  07:20,2.03,7.69,6.58,1.29,9.09,10.19,229,1.56,7.69,5.3,221
26/02/2017  07:50,1.87,10.53,6.64,1.21,10.53,10.49,229,1.42,6.67,5.25,207
26/02/2017  08:20,1.95,8.33,6.69,1.23,8.33,10.28,226,1.51,7.69,5.43,218
26/02/2017  08:50,1.92,7.69,6.69,1.19,11.11,10.37,232,1.52,7.69,5.49,212
26/02/2017  09:20,1.73,6.67,6.53,1.06,10.53,10.44,236,1.37,6.67,5.33,205
26/02/2017  09:50,1.83,11.76,6.61,1.12,11.76,10.52,231,1.45,7.69,5.4,211
26/02/2017  10:20,1.76,7.14,6.53,1.08,8.33,9.82,218,1.4,7.14,5.45,202
26/02/2017  10:50,1.78,7.14,6.46,1.03,8.33,10.26,217,1.44,7.14,5.43,207
26/02/2017  11:20,1.76,7.69,6.61,1.05,8.33,9.98,217,1.41,7.69,5.55,208
26/02/2017  11:50,1.79,10.53,6.59,1.13,10.53,10.04,229,1.39,7.69,5.36,207
26/02/2017  12:20,1.63,7.69,6.39,0.95,11.76,10.54,225,1.33,7.69,5.33,207
26/02/2017  12:50,1.71,7.69,6.74,1.12,12.5,10.19,233,1.3,7.69,5.39,215
26/02/2017  13:20,1.88,7.69,6.75,1.11,11.11,10.34,231,1.52,7.69,5.71,204
26/02/2017  13:50,1.74,8.33,6.56,1.08,8.33,9.99,218,1.36,7.69,5.39,208
26/02/2017  14:20,1.71,7.69,6.36,0.96,8.33,10.05,222,1.41,7.69,5.43,207
26/02/2017  14:50,1.73,10,6.39,1.09,10,10.21,233,1.35,7.14,5.14,211
26/02/2017  15:20,1.74,7.69,6.33,1.05,11.11,10.28,238,1.38,7.69,5.19,221
26/02/2017  15:50,1.78,11.76,6.19,1.08,11.76,10.59,243,1.42,7.69,4.99,215
26/02/2017  16:20,1.78,7.69,5.94,0.99,10,10.31,231,1.48,7.69,5,212
26/02/2017  16:50,1.83,11.76,6.06,1.09,11.76,10.26,245,1.48,7.14,4.95,215
26/02/2017  17:20,1.85,7.69,5.88,1.01,13.33,10.54,235,1.55,7.69,4.95,222
26/02/2017  17:50,1.79,11.11,5.81,1.02,11.11,10.55,239,1.47,7.14,4.77,210
26/02/2017  18:20,1.91,10,5.74,1.1,10,10.29,238,1.57,6.25,4.72,207
26/02/2017  18:50,1.97,7.14,5.63,1.01,10,10.42,225,1.69,7.14,4.83,218
26/02/2017  19:20,1.97,7.14,5.64,1.05,8.33,10.23,215,1.66,7.14,4.79,211
26/02/2017  19:50,2.02,7.69,5.57,1.02,8.33,10.04,224,1.74,7.69,4.83,217
26/02/2017  20:20,2.1,6.67,5.76,1.03,11.11,10.24,226,1.83,6.67,5.06,202
26/02/2017  20:50,2.03,7.14,5.58,0.94,8.33,10.18,221,1.8,7.14,4.96,211
26/02/2017  21:20,2.01,6.25,5.71,1.03,10.53,10.53,231,1.73,6.25,4.92,202
26/02/2017  21:50,1.97,6.25,5.54,0.96,11.76,10.57,232,1.72,6.25,4.82,193
26/02/2017  22:20,1.94,6.67,5.72,1.01,10.53,10.16,225,1.66,7.14,4.92,217
26/02/2017  22:50,1.96,6.67,5.65,0.93,13.33,10.81,238,1.73,6.67,4.96,195
26/02/2017  23:20,2.07,7.14,5.75,0.99,12.5,10.61,235,1.82,7.14,5.07,210
26/02/2017  23:50,2.01,6.25,5.74,0.95,12.5,10.72,232,1.77,6.25,5.07,200
27/02/2017  00:20,1.95,12.5,5.87,1.01,12.5,10.99,226,1.66,7.14,5.01,210
27/02/2017  00:50,1.92,6.25,5.83,0.95,12.5,10.46,233,1.67,6.25,5.1,201
27/02/2017  01:20,1.98,7.14,5.98,1.04,11.76,10.77,231,1.68,7.14,5.11,214
27/02/2017  01:50,1.92,6.25,5.81,0.99,11.76,10.71,233,1.65,6.25,4.99,201
27/02/2017  02:20,1.94,6.67,6.16,1.07,12.5,10.72,238,1.62,6.67,5.2,198
27/02/2017  02:50,1.92,12.5,6.42,1.16,12.5,11.03,229,1.53,7.14,5.16,205
27/02/2017  03:20,1.8,11.76,6.29,1.07,11.76,10.87,231,1.45,6.67,5.12,200
27/02/2017  03:50,1.77,12.5,6.31,1.04,12.5,10.72,235,1.43,6.25,5.19,193
27/02/2017  04:20,1.77,6.67,6.3,1.01,11.11,10.77,235,1.46,6.67,5.25,194
27/02/2017  04:50,1.77,6.67,6.18,0.97,13.33,11.1,240,1.48,6.67,5.19,194
27/02/2017  05:20,1.78,12.5,6.64,1.15,12.5,10.92,228,1.36,6.67,5.19,198
27/02/2017  05:50,1.75,11.11,6.39,1.09,11.11,10.74,232,1.36,6.67,5.07,195
27/02/2017  06:20,1.75,11.11,6.31,1.09,11.11,10.79,232,1.37,7.14,5.01,194
27/02/2017  06:50,1.85,12.5,6.42,1.12,12.5,11.13,235,1.47,6.67,5.15,195
27/02/2017  07:20,1.74,10.53,5.92,0.98,10.53,10.37,232,1.43,7.14,4.92,193
27/02/2017  07:50,1.62,12.5,6.01,1,12.5,10.97,239,1.28,6.67,4.72,195
27/02/2017  08:20,1.65,11.76,6.05,1.01,11.76,10.81,229,1.31,7.14,4.8,202
27/02/2017  08:50,1.68,11.76,5.91,0.98,11.76,10.72,232,1.37,6.67,4.79,197
27/02/2017  09:20,1.66,11.11,5.9,1.01,11.11,10.78,235,1.32,7.14,4.67,195
27/02/2017  09:50,1.61,7.14,5.68,0.85,11.76,10.7,239,1.37,7.14,4.81,190
27/02/2017  10:20,1.67,10,5.86,0.99,10,10.47,236,1.34,6.67,4.73,191
27/02/2017  10:50,1.69,6.67,5.84,0.94,11.11,10.36,232,1.41,6.67,4.9,202
27/02/2017  11:20,1.63,10.53,5.97,0.95,10.53,10.71,235,1.33,6.67,4.86,200
27/02/2017  11:50,1.65,6.67,5.75,0.91,10,10.45,239,1.38,6.67,4.81,191
27/02/2017  12:20,1.57,10,5.64,0.94,10,10.18,233,1.26,6.25,4.53,197
27/02/2017  12:50,1.54,11.76,5.66,0.89,11.76,10.41,239,1.26,6.67,4.61,198
27/02/2017  13:20,1.58,11.76,5.66,0.93,11.76,10.74,239,1.28,5.88,4.54,190
27/02/2017  13:50,1.56,11.76,5.58,0.85,11.76,10.73,232,1.3,6.25,4.63,197
27/02/2017  14:20,1.6,11.11,5.71,0.98,11.11,10.63,233,1.27,6.67,4.47,201
27/02/2017  14:50,1.74,11.11,5.83,1.12,11.11,10.24,232,1.33,6.25,4.48,195
27/02/2017  15:20,1.67,10.53,5.83,1.04,10.53,10.34,232,1.31,6.67,4.58,193
27/02/2017  15:50,1.59,9.09,5.54,0.91,9.09,10.36,226,1.3,6.67,4.51,197
27/02/2017  16:20,1.63,11.11,5.48,0.97,11.11,10.36,231,1.31,6.25,4.35,193
27/02/2017  16:50,1.69,11.11,5.53,1.07,11.11,10.42,239,1.31,6.25,4.21,194
27/02/2017  17:20,1.77,10.53,5.62,1.08,10.53,10.59,235,1.4,5.88,4.4,198
27/02/2017  17:50,1.82,11.76,5.49,1.08,11.76,10.37,233,1.46,5,4.35,191
27/02/2017  18:20,1.75,10.53,5.47,1.06,10.53,10.44,238,1.39,5,4.29,194
27/02/2017  18:50,1.87,10.53,5.59,1.1,10.53,10.62,228,1.52,6.67,4.48,214
27/02/2017  19:20,1.9,11.11,5.64,1.18,11.11,10.53,245,1.49,6.25,4.37,207
27/02/2017  19:50,1.99,11.11,5.74,1.28,11.11,10.38,225,1.53,5.26,4.38,191
27/02/2017  20:20,1.96,5.56,5.51,1.08,10,10.37,242,1.64,5.56,4.59,193
27/02/2017  20:50,2.11,10.53,5.92,1.33,10.53,10.35,221,1.64,5.88,4.61,198
27/02/2017  21:20,1.98,11.11,5.66,1.17,11.11,10.47,243,1.59,5.56,4.54,195
27/02/2017  21:50,1.89,10.53,5.82,1.14,10.53,10.45,233,1.5,5.88,4.63,198
27/02/2017  22:20,2.02,10.53,5.94,1.23,10.53,10.69,233,1.6,5.88,4.71,202
27/02/2017  22:50,2,11.11,5.98,1.31,11.11,10.36,238,1.51,5.88,4.53,195
27/02/2017  23:20,1.98,10,5.91,1.2,10,10.57,231,1.58,7.69,4.71,225
27/02/2017  23:50,2.08,10.53,6.01,1.31,10.53,10.61,242,1.61,5.88,4.67,198
28/02/2017  00:20,2.07,10,5.93,1.28,10,10.38,236,1.63,5.88,4.7,197
28/02/2017  00:50,2.03,13.33,5.88,1.22,13.33,10.62,236,1.63,6.25,4.7,198
28/02/2017  01:20,2.06,11.76,6.09,1.29,11.76,11.18,225,1.61,6.25,4.71,205
28/02/2017  01:50,2.11,10.53,6.02,1.3,10.53,10.94,232,1.66,5.88,4.71,193
28/02/2017  02:20,2.1,13.33,6.18,1.27,13.33,10.89,233,1.67,5.88,4.94,197
28/02/2017  02:50,2.04,13.33,6.08,1.31,13.33,10.69,243,1.57,6.25,4.67,204
28/02/2017  03:20,2.07,12.5,6.32,1.38,12.5,11.18,233,1.53,6.67,4.67,205
28/02/2017  03:50,2.04,13.33,6.43,1.4,13.33,11.57,240,1.48,7.14,4.61,218
28/02/2017  04:20,1.92,13.33,6.06,1.23,13.33,11.15,242,1.48,7.14,4.6,218
28/02/2017  04:50,1.9,13.33,6.26,1.28,13.33,11.1,240,1.4,6.67,4.58,200
28/02/2017  05:20,1.97,13.33,6.4,1.3,13.33,11.42,243,1.48,6.25,4.76,200
28/02/2017  05:50,1.72,12.5,6.31,1.06,12.5,11.11,233,1.36,6.25,4.99,208
28/02/2017  06:20,1.84,12.5,6.95,1.3,12.5,11.31,246,1.3,7.14,5.01,224
28/02/2017  06:50,1.72,13.33,6.78,1.2,13.33,11.34,242,1.24,6.25,4.94,202
28/02/2017  07:20,1.93,12.5,7.37,1.44,12.5,11.56,233,1.28,6.67,5.06,212
28/02/2017  07:50,1.91,12.5,7.17,1.35,12.5,11.5,233,1.35,6.67,5.21,211
28/02/2017  08:20,1.84,12.5,7.19,1.3,12.5,11.52,238,1.3,6.67,5.24,202
28/02/2017  08:50,1.77,11.76,7.23,1.26,11.76,11.31,231,1.24,6.67,5.29,200
28/02/2017  09:20,1.82,12.5,7.27,1.31,12.5,11.63,238,1.26,6.67,5.18,207
28/02/2017  09:50,1.7,11.76,6.84,1.12,11.76,11.17,232,1.28,6.67,5.28,205
28/02/2017  10:20,1.83,12.5,7.71,1.4,12.5,11.51,229,1.18,7.14,5.24,224
28/02/2017  10:50,1.89,12.5,7.58,1.38,12.5,11.6,239,1.29,6.67,5.43,207
28/02/2017  11:20,1.86,11.76,7.44,1.33,11.76,11.19,222,1.29,7.14,5.49,215
28/02/2017  11:50,1.94,11.76,7.72,1.47,11.76,11.4,228,1.26,7.14,5.35,204
28/02/2017  12:20,2.16,11.76,8.38,1.8,11.76,11.39,228,1.2,7.14,5.24,212
28/02/2017  12:50,1.93,12.5,7.79,1.47,12.5,11.51,229,1.25,7.14,5.37,212
28/02/2017  13:20,1.99,12.5,7.87,1.59,12.5,11.35,224,1.19,7.14,5.08,219
28/02/2017  13:50,2.27,11.11,8.44,1.96,11.11,11.55,229,1.15,7.69,4.75,222
28/02/2017  14:20,2.07,11.76,7.59,1.62,11.76,11.35,236,1.29,7.14,4.98,224
28/02/2017  14:50,2.14,11.11,7.52,1.73,11.11,11.37,238,1.26,7.14,4.6,217
28/02/2017  15:20,2.26,11.76,7.62,1.85,11.76,11.41,232,1.31,7.14,4.57,219
28/02/2017  15:50,2.12,11.11,7.18,1.68,11.11,11.33,229,1.29,7.14,4.43,221
28/02/2017  16:20,2.15,11.11,7.08,1.68,11.11,11.15,236,1.35,7.69,4.52,224
28/02/2017  16:50,2.23,11.76,7.37,1.79,11.76,11.52,231,1.33,7.14,4.47,218
28/02/2017  17:20,2.15,11.76,7.1,1.71,11.76,11.41,239,1.3,6.67,4.3,214
28/02/2017  17:50,2.12,12.5,7.03,1.66,12.5,11.52,233,1.32,7.14,4.36,226
28/02/2017  18:20,2.28,13.33,7.19,1.81,13.33,11.33,232,1.39,7.69,4.44,221
28/02/2017  18:50,2.3,13.33,7.42,1.85,13.33,11.27,235,1.37,7.14,4.57,217
28/02/2017  19:20,2.51,12.5,7.87,2.11,12.5,11.35,232,1.36,7.14,4.52,222
28/02/2017  19:50,2.38,12.5,7.58,1.94,12.5,11.56,229,1.38,7.69,4.51,229
28/02/2017  20:20,2.28,12.5,7.21,1.81,12.5,11.31,232,1.38,7.69,4.45,231
28/02/2017  20:50,2.45,11.11,7.64,2.02,11.11,11.13,232,1.38,7.14,4.55,218
28/02/2017  21:20,2.26,12.5,7.15,1.75,12.5,11.15,226,1.44,7.69,4.68,229
28/02/2017  21:50,2.24,13.33,7.28,1.79,13.33,11.34,236,1.34,7.69,4.46,232
28/02/2017  22:20,2.36,13.33,7.53,1.89,13.33,11.7,228,1.42,7.69,4.62,232
28/02/2017  22:50,2.25,12.5,7.33,1.77,12.5,11.4,238,1.4,7.14,4.67,217
28/02/2017  23:20,2.08,13.33,7.06,1.58,13.33,11.3,231,1.35,7.69,4.68,226
28/02/2017  23:50,2.24,13.33,7.74,1.81,13.33,11.88,235,1.33,7.69,4.7,225
01/03/2017  00:20,2.26,12.5,7.95,1.87,12.5,11.68,231,1.27,7.69,4.67,225
01/03/2017  00:50,2.06,12.5,7.78,1.68,12.5,11.35,236,1.19,7.69,4.79,229
01/03/2017  01:20,2.34,12.5,8.45,1.98,12.5,11.81,233,1.25,6.25,4.92,226
01/03/2017  01:50,2.13,13.33,8.09,1.75,13.33,11.77,229,1.23,7.69,4.94,226
01/03/2017  02:20,2,13.33,8.08,1.6,13.33,11.95,235,1.2,7.14,5.12,224
01/03/2017  02:50,2.2,12.5,8.54,1.83,12.5,11.99,228,1.21,7.69,5.17,222
01/03/2017  03:20,2.32,11.76,9.04,2,11.76,12.05,235,1.17,7.14,5.21,221
01/03/2017  03:50,2.39,13.33,9.1,2.07,13.33,12.24,238,1.2,6.67,5.15,222
01/03/2017  04:20,2.26,13.33,8.53,1.92,13.33,11.6,236,1.2,6.25,5.08,221
01/03/2017  04:50,2.26,13.33,8.45,1.89,13.33,11.87,242,1.23,7.14,5.03,228
01/03/2017  05:20,2.5,12.5,9.16,2.21,12.5,12,238,1.15,7.14,4.91,218
01/03/2017  05:50,2.41,13.33,8.94,2.07,13.33,12.17,239,1.24,7.69,5.13,222
01/03/2017  06:20,2.09,13.33,8.37,1.73,13.33,12.05,235,1.17,7.69,5.02,228
01/03/2017  06:50,2.41,12.5,9.03,2.11,12.5,11.83,236,1.17,7.69,5.09,219
01/03/2017  07:20,2.72,12.5,9.78,2.49,12.5,12.08,235,1.1,7.14,4.93,225
01/03/2017  07:50,2.39,11.76,9.08,2.1,11.76,11.69,239,1.13,7.69,5.12,226
01/03/2017  08:20,2.58,13.33,9.62,2.33,13.33,11.94,239,1.1,7.14,5.17,229
01/03/2017  08:50,2.55,12.5,9.41,2.28,12.5,11.73,231,1.13,7.69,5.23,217
01/03/2017  09:20,2.57,13.33,9.71,2.31,13.33,12.04,240,1.13,6.67,5.36,221
01/03/2017  09:50,2.54,11.76,9.62,2.28,11.76,11.88,239,1.13,7.69,5.41,218
01/03/2017  10:20,2.42,13.33,9.18,2.12,13.33,11.61,233,1.17,7.69,5.47,210
01/03/2017  10:50,2.34,11.76,9.26,2.09,11.76,11.45,233,1.06,7.69,5.32,224
01/03/2017  11:20,2.58,13.33,9.93,2.35,13.33,11.95,236,1.06,7.69,5.43,215
01/03/2017  11:50,2.26,12.5,9.29,2.02,12.5,11.5,229,1.02,7.69,5.3,215
01/03/2017  12:20,2.22,11.76,9.1,1.95,11.76,11.42,235,1.07,7.69,5.46,218
01/03/2017  12:50,2.43,13.33,9.84,2.21,13.33,11.96,235,0.99,7.69,5.23,215
01/03/2017  13:20,2.18,12.5,9.32,1.95,12.5,11.49,228,0.97,7.14,5.3,221
01/03/2017  13:50,2.11,11.11,8.88,1.83,11.11,11.26,232,1.05,7.69,5.4,224
01/03/2017  14:20,2.13,13.33,9.12,1.87,13.33,11.61,231,1.03,7.69,5.36,225
01/03/2017  14:50,1.98,13.33,8.26,1.67,13.33,11.19,231,1.07,6.67,5.05,219
01/03/2017  15:20,1.91,10.53,8.24,1.63,10.53,11,224,0.99,7.69,4.9,221
01/03/2017  15:50,1.95,13.33,8.15,1.63,13.33,10.94,235,1.06,7.69,5.07,222
01/03/2017  16:20,1.96,13.33,8.24,1.67,13.33,11.01,231,1.03,7.69,4.97,218
01/03/2017  16:50,1.99,13.33,8.29,1.71,13.33,11.04,236,1.02,7.69,4.89,217
01/03/2017  17:20,2.09,11.76,8.67,1.83,11.76,11.03,233,1,7.69,5.02,218
01/03/2017  17:50,1.85,10.53,8,1.55,10.53,11.1,224,1.01,7.69,4.82,219
01/03/2017  18:20,2.02,12.5,8.62,1.74,12.5,11.38,235,1.02,7.14,5.04,222
01/03/2017  18:50,2.08,12.5,8.68,1.84,12.5,11.2,233,0.98,7.69,4.83,222
01/03/2017  19:20,1.9,13.33,8.49,1.66,13.33,11.18,231,0.94,7.69,4.84,222
01/03/2017  19:50,1.88,12.5,8.54,1.61,12.5,11.67,240,0.96,6.67,4.86,214
01/03/2017  20:20,2.02,13.33,8.67,1.74,13.33,11.38,236,1.04,7.69,5.2,221
01/03/2017  20:50,2.13,12.5,9.08,1.87,12.5,11.45,229,1.02,7.69,5.36,218
01/03/2017  21:20,2.01,11.76,8.89,1.75,11.76,11.26,235,0.98,7.69,5.32,224
01/03/2017  21:50,1.89,13.33,8.4,1.59,13.33,10.97,238,1.02,7.69,5.36,218
01/03/2017  22:20,1.96,12.5,8.64,1.68,12.5,11.06,231,1,7.69,5.33,215
01/03/2017  22:50,1.94,12.5,8.98,1.7,12.5,11.56,235,0.92,7.69,5.11,229
01/03/2017  23:20,2.1,12.5,9.35,1.85,12.5,11.77,236,0.99,7.69,5.42,228
