"sizeclass","Sample","Date","Location","Site","SiteNo","Longitude","Latitude","Hs.m.sw","Hs.m.sea","T1.s.sw","T1.s.sea","sst","Count"
"Legal","8.2.CHN38","2018-12-04","Cliff Head","Cliff Head North","-29.50691833114.9365583",114.9365583,-29.50691833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,1
"Sublegal","8.2.CHN38","2018-12-04","Cliff Head","Cliff Head North","-29.50691833114.9365583",114.9365583,-29.50691833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,0
"All","8.2.CHN39","2018-12-04","Cliff Head","Cliff Head North","-29.50830167114.9352933",114.9352933,-29.50830167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,2
"Legal","8.2.CHN39","2018-12-04","Cliff Head","Cliff Head North","-29.50830167114.9352933",114.9352933,-29.50830167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,1
"Sublegal","8.2.CHN39","2018-12-04","Cliff Head","Cliff Head North","-29.50830167114.9352933",114.9352933,-29.50830167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,1
"All","8.2.CHN43","2018-12-04","Cliff Head","Cliff Head North","-29.505905114.9377433",114.9377433,-29.505905,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,0
"Legal","8.2.CHN43","2018-12-04","Cliff Head","Cliff Head North","-29.505905114.9377433",114.9377433,-29.505905,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,0
"Sublegal","8.2.CHN43","2018-12-04","Cliff Head","Cliff Head North","-29.505905114.9377433",114.9377433,-29.505905,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,0
"All","8.2.CHN45","2018-12-04","Cliff Head","Cliff Head North","-29.510095114.9342983",114.9342983,-29.510095,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,1
"Legal","8.2.CHN45","2018-12-04","Cliff Head","Cliff Head North","-29.510095114.9342983",114.9342983,-29.510095,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,0
"Sublegal","8.2.CHN45","2018-12-04","Cliff Head","Cliff Head North","-29.510095114.9342983",114.9342983,-29.510095,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.35,1
"All","8.2.IR11","2018-12-04","Irwin Reef","Irwin Reef","-29.34287333114.87447",114.87447,-29.34287333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,43
"Legal","8.2.IR11","2018-12-04","Irwin Reef","Irwin Reef","-29.34287333114.87447",114.87447,-29.34287333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Sublegal","8.2.IR11","2018-12-04","Irwin Reef","Irwin Reef","-29.34287333114.87447",114.87447,-29.34287333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,40
"All","8.2.IR17","2018-12-04","Irwin Reef","Irwin Reef","-29.34293333114.874665",114.874665,-29.34293333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"Legal","8.2.IR17","2018-12-04","Irwin Reef","Irwin Reef","-29.34293333114.874665",114.874665,-29.34293333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.IR17","2018-12-04","Irwin Reef","Irwin Reef","-29.34293333114.874665",114.874665,-29.34293333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"All","8.2.IR37","2018-12-04","Irwin Reef","Irwin Reef","-29.34129667114.8741617",114.8741617,-29.34129667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,24
"Legal","8.2.IR37","2018-12-04","Irwin Reef","Irwin Reef","-29.34129667114.8741617",114.8741617,-29.34129667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"Sublegal","8.2.IR37","2018-12-04","Irwin Reef","Irwin Reef","-29.34129667114.8741617",114.8741617,-29.34129667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,22
"All","8.2.IR47","2018-12-04","Irwin Reef","Irwin Reef","-29.34096167114.8738633",114.8738633,-29.34096167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,30
"Legal","8.2.IR47","2018-12-04","Irwin Reef","Irwin Reef","-29.34096167114.8738633",114.8738633,-29.34096167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,4
"Sublegal","8.2.IR47","2018-12-04","Irwin Reef","Irwin Reef","-29.34096167114.8738633",114.8738633,-29.34096167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,26
"All","8.2.IR6","2018-12-04","Irwin Reef","Irwin Reef","-29.34478114.874235",114.874235,-29.34478,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,33
"Legal","8.2.IR6","2018-12-04","Irwin Reef","Irwin Reef","-29.34478114.874235",114.874235,-29.34478,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.IR6","2018-12-04","Irwin Reef","Irwin Reef","-29.34478114.874235",114.874235,-29.34478,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,33
"All","8.2.LH12","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46091167114.9117933",114.9117933,-29.46091167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,9
"Legal","8.2.LH12","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46091167114.9117933",114.9117933,-29.46091167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Sublegal","8.2.LH12","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46091167114.9117933",114.9117933,-29.46091167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"All","8.2.LH15","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46177333114.9117483",114.9117483,-29.46177333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Legal","8.2.LH15","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46177333114.9117483",114.9117483,-29.46177333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.LH15","2018-12-04","Little Horseshoe","Little Horseshoe","-29.46177333114.9117483",114.9117483,-29.46177333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"All","8.2.LH16","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45312333114.9121333",114.9121333,-29.45312333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,8
"Legal","8.2.LH16","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45312333114.9121333",114.9121333,-29.45312333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Sublegal","8.2.LH16","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45312333114.9121333",114.9121333,-29.45312333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"All","8.2.LH20","2018-12-04","Little Horseshoe","Little Horseshoe","-29.456365114.912165",114.912165,-29.456365,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Legal","8.2.LH20","2018-12-04","Little Horseshoe","Little Horseshoe","-29.456365114.912165",114.912165,-29.456365,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Sublegal","8.2.LH20","2018-12-04","Little Horseshoe","Little Horseshoe","-29.456365114.912165",114.912165,-29.456365,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.LH27","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45896333114.9120517",114.9120517,-29.45896333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Legal","8.2.LH27","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45896333114.9120517",114.9120517,-29.45896333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Sublegal","8.2.LH27","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45896333114.9120517",114.9120517,-29.45896333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.LH31","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45421333114.9121767",114.9121767,-29.45421333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,12
"Legal","8.2.LH31","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45421333114.9121767",114.9121767,-29.45421333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Sublegal","8.2.LH31","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45421333114.9121767",114.9121767,-29.45421333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"All","8.2.LH35","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45982667114.9120517",114.9120517,-29.45982667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,9
"Legal","8.2.LH35","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45982667114.9120517",114.9120517,-29.45982667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"Sublegal","8.2.LH35","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45982667114.9120517",114.9120517,-29.45982667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"All","8.2.LH4","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45801333114.9120517",114.9120517,-29.45801333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"Legal","8.2.LH4","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45801333114.9120517",114.9120517,-29.45801333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.LH4","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45801333114.9120517",114.9120517,-29.45801333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"All","8.2.LH48","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45779833114.9120667",114.9120667,-29.45779833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.LH48","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45779833114.9120667",114.9120667,-29.45779833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.LH48","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45779833114.9120667",114.9120667,-29.45779833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.LH5","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45534114.91211",114.91211,-29.45534,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.LH5","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45534114.91211",114.91211,-29.45534,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.LH5","2018-12-04","Little Horseshoe","Little Horseshoe","-29.45534114.91211",114.91211,-29.45534,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.SR33","2018-12-04","Irwin Reef","South Rig","-29.45971333114.8673417",114.8673417,-29.45971333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,9
"Legal","8.2.SR33","2018-12-04","Irwin Reef","South Rig","-29.45971333114.8673417",114.8673417,-29.45971333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"Sublegal","8.2.SR33","2018-12-04","Irwin Reef","South Rig","-29.45971333114.8673417",114.8673417,-29.45971333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"All","8.2.SR34","2018-12-04","Irwin Reef","South Rig","-29.45900744114.8670895",114.8670895,-29.45900744,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,9
"Legal","8.2.SR34","2018-12-04","Irwin Reef","South Rig","-29.45900744114.8670895",114.8670895,-29.45900744,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Sublegal","8.2.SR34","2018-12-04","Irwin Reef","South Rig","-29.45900744114.8670895",114.8670895,-29.45900744,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"All","8.2.SR36","2018-12-04","Irwin Reef","South Rig","-29.458805114.866905",114.866905,-29.458805,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.SR36","2018-12-04","Irwin Reef","South Rig","-29.458805114.866905",114.866905,-29.458805,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.SR36","2018-12-04","Irwin Reef","South Rig","-29.458805114.866905",114.866905,-29.458805,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.SR46","2018-12-04","Irwin Reef","South Rig","-29.45938167114.8671233",114.8671233,-29.45938167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Legal","8.2.SR46","2018-12-04","Irwin Reef","South Rig","-29.45938167114.8671233",114.8671233,-29.45938167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Sublegal","8.2.SR46","2018-12-04","Irwin Reef","South Rig","-29.45938167114.8671233",114.8671233,-29.45938167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.SR50","2018-12-04","Irwin Reef","South Rig","-29.46008114.8671383",114.8671383,-29.46008,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Legal","8.2.SR50","2018-12-04","Irwin Reef","South Rig","-29.46008114.8671383",114.8671383,-29.46008,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Sublegal","8.2.SR50","2018-12-04","Irwin Reef","South Rig","-29.46008114.8671383",114.8671383,-29.46008,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,5
"All","8.2.WL10","2018-12-04","White Point","Whites Lump","-29.38453167114.88548",114.88548,-29.38453167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"Legal","8.2.WL10","2018-12-04","White Point","Whites Lump","-29.38453167114.88548",114.88548,-29.38453167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WL10","2018-12-04","White Point","Whites Lump","-29.38453167114.88548",114.88548,-29.38453167,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"All","8.2.WL24","2018-12-04","White Point","Whites Lump","-29.3833114.8858767",114.8858767,-29.3833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,11
"Legal","8.2.WL24","2018-12-04","White Point","Whites Lump","-29.3833114.8858767",114.8858767,-29.3833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"Sublegal","8.2.WL24","2018-12-04","White Point","Whites Lump","-29.3833114.8858767",114.8858767,-29.3833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,5
"All","8.2.WL28","2018-12-04","White Point","Whites Lump","-29.38413114.8852117",114.8852117,-29.38413,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,7
"Legal","8.2.WL28","2018-12-04","White Point","Whites Lump","-29.38413114.8852117",114.8852117,-29.38413,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,4
"Sublegal","8.2.WL28","2018-12-04","White Point","Whites Lump","-29.38413114.8852117",114.8852117,-29.38413,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"All","8.2.WL3","2018-12-04","White Point","Whites Lump","-29.38383114.8854917",114.8854917,-29.38383,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Legal","8.2.WL3","2018-12-04","White Point","Whites Lump","-29.38383114.8854917",114.8854917,-29.38383,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WL3","2018-12-04","White Point","Whites Lump","-29.38383114.8854917",114.8854917,-29.38383,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"All","8.2.WL30","2018-12-04","White Point","Whites Lump","-29.38295667114.8863533",114.8863533,-29.38295667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,17
"Legal","8.2.WL30","2018-12-04","White Point","Whites Lump","-29.38295667114.8863533",114.8863533,-29.38295667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,8
"Sublegal","8.2.WL30","2018-12-04","White Point","Whites Lump","-29.38295667114.8863533",114.8863533,-29.38295667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,9
"All","8.2.WL32","2018-12-04","White Point","Whites Lump","-29.38495114.885485",114.885485,-29.38495,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Legal","8.2.WL32","2018-12-04","White Point","Whites Lump","-29.38495114.885485",114.885485,-29.38495,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Sublegal","8.2.WL32","2018-12-04","White Point","Whites Lump","-29.38495114.885485",114.885485,-29.38495,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.WL40","2018-12-04","White Point","Whites Lump","-29.38533833114.88565",114.88565,-29.38533833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,8
"Legal","8.2.WL40","2018-12-04","White Point","Whites Lump","-29.38533833114.88565",114.88565,-29.38533833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"Sublegal","8.2.WL40","2018-12-04","White Point","Whites Lump","-29.38533833114.88565",114.88565,-29.38533833,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,6
"All","8.2.WL9","2018-12-04","White Point","Whites Lump","-29.38221114.8869",114.8869,-29.38221,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,13
"Legal","8.2.WL9","2018-12-04","White Point","Whites Lump","-29.38221114.8869",114.8869,-29.38221,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"Sublegal","8.2.WL9","2018-12-04","White Point","Whites Lump","-29.38221114.8869",114.8869,-29.38221,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,11
"All","8.2.WP18","2018-12-04","White Point","White Point","-29.418195114.8917017",114.8917017,-29.418195,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.WP18","2018-12-04","White Point","White Point","-29.418195114.8917017",114.8917017,-29.418195,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WP18","2018-12-04","White Point","White Point","-29.418195114.8917017",114.8917017,-29.418195,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.WP19","2018-12-04","White Point","White Point","-29.423225114.8923917",114.8923917,-29.423225,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,5
"Legal","8.2.WP19","2018-12-04","White Point","White Point","-29.423225114.8923917",114.8923917,-29.423225,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,4
"Sublegal","8.2.WP19","2018-12-04","White Point","White Point","-29.423225114.8923917",114.8923917,-29.423225,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"All","8.2.WP2","2018-12-04","White Point","White Point","-29.4222114.8923983",114.8923983,-29.4222,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"Legal","8.2.WP2","2018-12-04","White Point","White Point","-29.4222114.8923983",114.8923983,-29.4222,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WP2","2018-12-04","White Point","White Point","-29.4222114.8923983",114.8923983,-29.4222,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,3
"All","8.2.WP25","2018-12-04","White Point","White Point","-29.418695114.891955",114.891955,-29.418695,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,4
"Legal","8.2.WP25","2018-12-04","White Point","White Point","-29.418695114.891955",114.891955,-29.418695,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,4
"Sublegal","8.2.WP25","2018-12-04","White Point","White Point","-29.418695114.891955",114.891955,-29.418695,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.WP41","2018-12-04","White Point","White Point","-29.42058667114.891575",114.891575,-29.42058667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,2
"Legal","8.2.WP41","2018-12-04","White Point","White Point","-29.42058667114.891575",114.891575,-29.42058667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"Sublegal","8.2.WP41","2018-12-04","White Point","White Point","-29.42058667114.891575",114.891575,-29.42058667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,1
"All","8.2.WP44","2018-12-04","White Point","White Point","-29.42281667114.8924367",114.8924367,-29.42281667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.WP44","2018-12-04","White Point","White Point","-29.42281667114.8924367",114.8924367,-29.42281667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WP44","2018-12-04","White Point","White Point","-29.42281667114.8924367",114.8924367,-29.42281667,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2.WP49","2018-12-04","White Point","White Point","-29.41741333114.8918483",114.8918483,-29.41741333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Legal","8.2.WP49","2018-12-04","White Point","White Point","-29.41741333114.8918483",114.8918483,-29.41741333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"Sublegal","8.2.WP49","2018-12-04","White Point","White Point","-29.41741333114.8918483",114.8918483,-29.41741333,1.435,1.21041666666667,10.6504166666667,5.01958333333333,19.55,0
"All","8.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,5
"Legal","8.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,0
"Sublegal","8.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,5
"All","8.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,2
"Legal","8.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,0
"Sublegal","8.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,2
"All","8.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,4
"Legal","8.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,0
"Sublegal","8.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,4
"All","8.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,22
"Legal","8.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,0
"Sublegal","8.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,22
"All","8.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,4
"Legal","8.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,1
"Sublegal","8.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,3
"All","8.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,0
"Legal","8.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,0
"Sublegal","8.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,0
"All","8.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,11
"Legal","8.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,2
"Sublegal","8.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,9
"All","8.3.IR17","2018-12-05","Irwin Reef","Irwin Reef","-29.34457437114.8747666",114.8747666,-29.34457437,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,28
"Legal","8.3.IR17","2018-12-05","Irwin Reef","Irwin Reef","-29.34457437114.8747666",114.8747666,-29.34457437,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,1
"Sublegal","8.3.IR17","2018-12-05","Irwin Reef","Irwin Reef","-29.34457437114.8747666",114.8747666,-29.34457437,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,27
"All","8.3.IR37","2018-12-05","Irwin Reef","Irwin Reef","-29.3419171114.8746565",114.8746565,-29.3419171,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,18
"Legal","8.3.IR37","2018-12-05","Irwin Reef","Irwin Reef","-29.3419171114.8746565",114.8746565,-29.3419171,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,1
"Sublegal","8.3.IR37","2018-12-05","Irwin Reef","Irwin Reef","-29.3419171114.8746565",114.8746565,-29.3419171,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,17
"All","8.3.IR47","2018-12-05","Irwin Reef","Irwin Reef","-29.34106457114.8735538",114.8735538,-29.34106457,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,24
"Legal","8.3.IR47","2018-12-05","Irwin Reef","Irwin Reef","-29.34106457114.8735538",114.8735538,-29.34106457,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,1
"Sublegal","8.3.IR47","2018-12-05","Irwin Reef","Irwin Reef","-29.34106457114.8735538",114.8735538,-29.34106457,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,23
"All","8.3.IR6","2018-12-05","Irwin Reef","Irwin Reef","-29.34572156114.8728792",114.8728792,-29.34572156,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,35
"Legal","8.3.IR6","2018-12-05","Irwin Reef","Irwin Reef","-29.34572156114.8728792",114.8728792,-29.34572156,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,3
"Sublegal","8.3.IR6","2018-12-05","Irwin Reef","Irwin Reef","-29.34572156114.8728792",114.8728792,-29.34572156,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,32
"All","8.3.IR7","2018-12-05","Irwin Reef","Irwin Reef","-29.34269108114.8749973",114.8749973,-29.34269108,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,0
"Legal","8.3.IR7","2018-12-05","Irwin Reef","Irwin Reef","-29.34269108114.8749973",114.8749973,-29.34269108,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,0
"Sublegal","8.3.IR7","2018-12-05","Irwin Reef","Irwin Reef","-29.34269108114.8749973",114.8749973,-29.34269108,1.40666666666667,0.854166666666667,11.2008333333333,4.66625,19.76,0
