"Source","Sample","Tag.number","Recapture","Sex","Colour","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Outlier","Tarspot","Retention.status","Total.damage","Count","Date","Carapace.length","Trip","Damage.new.a","Damage.old.a","Damage.new.l","Damage.old.l"
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F8",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,65,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C9",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,84,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,81,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C10",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,87,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,63,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,88,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,63,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,53,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,58,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F12",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,83,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,80,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C13",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F14",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,51,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C15",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C15",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,64,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C15",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,63,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C16",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F17",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F17",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F17",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10F17",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C3",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,58,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C18",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,65,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C18",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77,0,0,0,0,0
"Dongara.Canons.Masters","1.SM10C18",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C1",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C1",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C4",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,90,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C4",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C4",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,65,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C4",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,60,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F6",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,47,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C5",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,84,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C7",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C7",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C7",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C7",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C8",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F9",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C10",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C10",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,84,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,84,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,64,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,70,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,64,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,63,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C11",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,63,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C13",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C13",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,75,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C14",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F15",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F15",NA,NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F15",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5F15",NA,NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C16",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,88,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C16",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,80,0,0,0,0,0
"Dongara.Canons.Masters","1.SM5C16",NA,NA,"Male","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,73,0,0,0,0,0
"Dongara.Canons.Masters","1.SM17C1","K1000",NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67,0,0,0,0,0
"Dongara.Canons.Masters","1.SM17C1","K1001",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,52,0,0,0,0,0
"Dongara.Canons.Masters","1.SM17C1","K1002",NA,"Female","White","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71,0,0,0,0,0
