"Source","Sample","Tag.number","Recapture","Length","Sex","Colour","Damage.old.a","Damage.old.l","Damage.new.a","Damage.new.l","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Trip","Outlier","Total.damage","Count","Family","Genus","Species","CampaignID"
"Dongara.Millers.Masters","8.1.LH27","K4735",NA,90,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4736",NA,84.2,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4737",NA,81.2,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4738",NA,78.3,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4739",NA,82.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4740",NA,74.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4741",NA,83.3,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4742",NA,74.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4743",NA,72.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4744",NA,77.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4745",NA,76.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4746",NA,78.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4747",NA,75.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH27","K4748",NA,71.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","K4749",NA,87.5,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197791",NA,84.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197792",NA,81.3,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197793",NA,77.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197794",NA,75.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197795",NA,82.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197796",NA,77.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197797",NA,78.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197798",NA,76.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197799",NA,80,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197800",NA,81.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197702",NA,78.8,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197703",NA,75,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197704",NA,85.5,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197705",NA,82.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197706",NA,81.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197707",NA,86.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197708",NA,73.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197709",NA,88.6,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197710",NA,89.9,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197711",NA,93.6,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197712",NA,83.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197713",NA,82.8,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197714",NA,71.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197715",NA,74.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197716",NA,83.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197717",NA,75.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197718",NA,74.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197719",NA,78.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197720",NA,81.1,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197721",NA,80.4,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197722",NA,81.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH35","197723",NA,63.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197724",NA,73.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197725",NA,79.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197726",NA,72.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197727",NA,80,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197728",NA,79.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197729",NA,78.9,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197730",NA,87,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197731",NA,80,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197732",NA,79.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197733",NA,77.8,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197734",NA,75.5,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197735",NA,78.9,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197736",NA,73.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197737",NA,68.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197738",NA,70.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197739",NA,77.2,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","K4553","TRUE",75.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH12","197740",NA,65.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197742",NA,81.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197743",NA,78.8,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15",NA,NA,35.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197744",NA,77.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197801",NA,82,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197802",NA,73.3,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197803",NA,71.2,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197804",NA,79.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15",NA,NA,38.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197805",NA,73.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197806",NA,71.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH15","197807",NA,74.5,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4756",NA,76.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4757",NA,87.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4815",NA,91.2,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4758",NA,77.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4759",NA,81.6,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4760",NA,81.1,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4761",NA,77.2,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4762",NA,71.2,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4763",NA,76.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4764",NA,95.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","K4657",NA,74.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH7","197768",NA,68.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH47","197769",NA,56.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP25","197842",NA,71.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP49","197843",NA,75.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP1","197844",NA,79.1,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP41","197845",NA,76.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP41","197846",NA,87.1,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197847",NA,83.5,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197848",NA,91.1,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197849",NA,82.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197850",NA,77.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197853",NA,76.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197854",NA,79.4,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197855",NA,75.6,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197856",NA,75.3,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197857",NA,76.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP2","197858",NA,75.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.WP44","197741",NA,76.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","K4647",NA,77.9,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","K4823",NA,78.7,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","K4765",NA,82.3,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","K4766",NA,77.6,"Female","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","8.1.LH37","K4767",NA,80,"Male","White",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",8,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-12_Dongara.Millers.Masters_Trapping"
