,Lon,Lat,z
20026,113.2422619,-24.93452381,0.573651879
20027,113.25,-24.93452381,0.559336965
20028,113.2577381,-24.93452381,0.542129553
20029,113.2654762,-24.93452381,0.522435622
20030,113.2732143,-24.93452381,0.500733945
20031,113.2809524,-24.93452381,0.47757389
20032,113.2886905,-24.93452381,0.453573859
20033,113.2964286,-24.93452381,0.429420894
20034,113.3041667,-24.93452381,0.405871995
20035,113.3119048,-24.93452381,0.383757636
20036,113.3196429,-24.93452381,0.363987886
20037,113.327381,-24.93452381,0.347561453
20038,113.335119,-24.93452381,0.335577786
20039,113.3428571,-24.93452381,0.329252182
20040,113.3505952,-24.93452381,0.32993365
20041,113.3583333,-24.93452381,0.339124973
20042,113.3660714,-24.93452381,0.3585042
20043,113.3738095,-24.93452381,0.389946482
20044,113.3815476,-24.93452381,0.43554489
20045,113.3892857,-24.93452381,0.497628593
20046,113.3970238,-24.93452381,0.578776526
20047,113.4047619,-24.93452381,0.681824462
20048,113.4125,-24.93452381,0.809863249
20049,113.4202381,-24.93452381,0.966225884
20050,113.4279762,-24.93452381,1.154461084
20051,113.4357143,-24.93452381,1.378291118
20052,113.4434524,-24.93452381,1.641551881
20053,113.4511905,-24.93452381,1.948113578
20054,113.4589286,-24.93452381,2.301780921
20055,113.4666667,-24.93452381,2.706172468
20056,113.4744048,-24.93452381,3.164579672
20057,113.4821429,-24.93452381,3.679807333
20058,113.489881,-24.93452381,4.253998427
20059,113.497619,-24.93452381,4.888447757
20060,113.5053571,-24.93452381,5.583410376
20061,113.5130952,-24.93452381,6.337912268
20062,113.5208333,-24.93452381,7.149572175
20063,113.5285714,-24.93452381,8.014444626
20064,113.5363095,-24.93452381,8.926895041
20065,113.5440476,-24.93452381,9.879518023
20066,113.5517857,-24.93452381,10.86310959
20067,113.5595238,-24.93452381,11.86670299
20068,113.5672619,-24.93452381,12.87767568
20069,113.575,-24.93452381,13.88193259
20070,113.5827381,-24.93452381,14.86416687
20071,113.5904762,-24.93452381,15.80819565
20072,113.5982143,-24.93452381,16.69736352
20073,113.6059524,-24.93452381,17.51500225
20074,113.6136905,-24.93452381,18.24493048
20075,113.6214286,-24.93452381,18.87197371
20076,113.6291667,-24.93452381,19.38248186
20077,113.6369048,-24.93452381,19.76482021
20078,113.6446429,-24.93452381,20.00980899
20079,113.652381,-24.93452381,20.11108867
20080,113.660119,-24.93452381,20.06539054
20081,113.6678571,-24.93452381,19.87269674
20082,113.6755952,-24.93452381,19.53627932
20083,113.6833333,-24.93452381,19.06261427
20084,113.6910714,-24.93452381,18.46117344
20085,113.6988095,-24.93452381,17.7441035
20086,113.7065476,-24.93452381,16.92580782
20087,113.7142857,-24.93452381,16.02245169
20088,113.7220238,-24.93452381,15.05141556
20089,113.7297619,-24.93452381,14.03072277
20090,113.7375,-24.93452381,12.97846902
20091,113.7452381,-24.93452381,11.91227937
20092,113.7529762,-24.93452381,10.84881593
20093,113.7607143,-24.93452381,9.803355253
20094,113.7684524,-24.93452381,8.789449562
20095,113.7761905,-24.93452381,7.81868049
20096,113.7839286,-24.93452381,6.900508307
20097,113.7916667,-24.93452381,6.042214454
20098,113.7994048,-24.93452381,5.24893047
20099,113.8071429,-24.93452381,4.523742603
20100,113.814881,-24.93452381,3.867858716
20101,113.822619,-24.93452381,3.280822391
20102,113.8303571,-24.93452381,2.760758675
20103,113.8380952,-24.93452381,2.30463633
20104,113.8458333,-24.93452381,1.908532734
20105,113.8535714,-24.93452381,1.567889517
20106,113.8613095,-24.93452381,1.27774931
20107,113.8690476,-24.93452381,1.032966517
20108,113.8767857,-24.93452381,0.828387526
20109,113.8845238,-24.93452381,0.658998112
20110,113.8922619,-24.93452381,0.520037844
20111,113.9,-24.93452381,0.407082997
20112,112.6,-24.94583333,0.163963794
20113,112.6077381,-24.94583333,0.175923675
20114,112.6154762,-24.94583333,0.187207323
20115,112.6232143,-24.94583333,0.197580279
20116,112.6309524,-24.94583333,0.206817162
20117,112.6386905,-24.94583333,0.214709754
20118,112.6464286,-24.94583333,0.221074781
20119,112.6541667,-24.94583333,0.225760974
20120,112.6619048,-24.94583333,0.228655044
20121,112.6696429,-24.94583333,0.229686238
20122,112.677381,-24.94583333,0.228829213
20123,112.685119,-24.94583333,0.226105079
20124,112.6928571,-24.94583333,0.221580537
20125,112.7005952,-24.94583333,0.215365172
20126,112.7083333,-24.94583333,0.207607053
20127,112.7160714,-24.94583333,0.198486888
20128,112.7238095,-24.94583333,0.188211052
20129,112.7315476,-24.94583333,0.177003876
20130,112.7392857,-24.94583333,0.165099591
20131,112.7470238,-24.94583333,0.152734335
20132,112.7547619,-24.94583333,0.140138603
20133,112.7625,-24.94583333,0.127530471
20134,112.7702381,-24.94583333,0.115109851
20135,112.7779762,-24.94583333,0.103053975
20136,112.7857143,-24.94583333,0.091514215
20137,112.7934524,-24.94583333,0.080614252
20138,112.8011905,-24.94583333,0.070449544
20139,112.8089286,-24.94583333,0.061087993
20140,112.8166667,-24.94583333,0.052571619
20141,112.8244048,-24.94583333,0.044919052
20142,112.8321429,-24.94583333,0.038128626
20143,112.839881,-24.94583333,0.032181838
20144,112.847619,-24.94583333,0.027046969
20145,112.8553571,-24.94583333,0.022682664
20146,112.8630952,-24.94583333,0.01904132
20147,112.8708333,-24.94583333,0.016072141
20148,112.8785714,-24.94583333,0.013723761
20149,112.8863095,-24.94583333,0.011946391
20150,112.8940476,-24.94583333,0.010693443
20151,112.9017857,-24.94583333,0.009922639
20152,112.9095238,-24.94583333,0.009596629
20153,112.9172619,-24.94583333,0.009683158
20154,112.925,-24.94583333,0.010154836
20155,112.9327381,-24.94583333,0.010988581
20156,112.9404762,-24.94583333,0.012164805
20157,112.9482143,-24.94583333,0.013666418
20158,112.9559524,-24.94583333,0.01547772
20159,112.9636905,-24.94583333,0.017583263
20160,112.9714286,-24.94583333,0.019966739
20161,112.9791667,-24.94583333,0.022609969
20162,112.9869048,-24.94583333,0.025492031
20163,112.9946429,-24.94583333,0.028588586
20164,113.002381,-24.94583333,0.031871427
20165,113.010119,-24.94583333,0.035308275
20166,113.0178571,-24.94583333,0.038862827
20167,113.0255952,-24.94583333,0.04249506
20168,113.0333333,-24.94583333,0.046161763
20169,113.0410714,-24.94583333,0.04981728
20170,113.0488095,-24.94583333,0.053414408
20171,113.0565476,-24.94583333,0.056905423
20172,113.0642857,-24.94583333,0.060243166
20173,113.0720238,-24.94583333,0.063382148
20174,113.0797619,-24.94583333,0.066279612
20175,113.0875,-24.94583333,0.068896518
20176,113.0952381,-24.94583333,0.071198391
20177,113.1029762,-24.94583333,0.073156032
20178,113.1107143,-24.94583333,0.074746044
20179,113.1184524,-24.94583333,0.07595119
20180,113.1261905,-24.94583333,0.076760565
20181,113.1339286,-24.94583333,0.07716962
20182,113.1416667,-24.94583333,0.077180043
20183,113.1494048,-24.94583333,0.076799529
20184,113.1571429,-24.94583333,0.076041487
20185,113.164881,-24.94583333,0.074924707
20186,113.172619,-24.94583333,0.073473027
20187,113.1803571,-24.94583333,0.071715052
20188,113.1880952,-24.94583333,0.069683947
20189,113.1958333,-24.94583333,0.067417354
20190,113.2035714,-24.94583333,0.064957463
20191,113.2113095,-24.94583333,0.06235129
20192,113.2190476,-24.94583333,0.059651184
20193,113.2267857,-24.94583333,0.05691562
20194,113.2345238,-24.94583333,0.054210331
20195,113.2422619,-24.94583333,0.051609806
20196,113.25,-24.94583333,0.049199237
20197,113.2577381,-24.94583333,0.047076946
20198,113.2654762,-24.94583333,0.045357364
20199,113.2732143,-24.94583333,0.044174601
20200,113.2809524,-24.94583333,0.04368666
20201,113.2886905,-24.94583333,0.044080321
20202,113.2964286,-24.94583333,0.045576707
20203,113.3041667,-24.94583333,0.048437524
20204,113.3119048,-24.94583333,0.052971931
20205,113.3196429,-24.94583333,0.059543947
20206,113.327381,-24.94583333,0.068580289
20207,113.335119,-24.94583333,0.080578424
20208,113.3428571,-24.94583333,0.096114628
20209,113.3505952,-24.94583333,0.115851718
20210,113.3583333,-24.94583333,0.140546092
20211,113.3660714,-24.94583333,0.171053626
20212,113.3738095,-24.94583333,0.208333922
20213,113.3815476,-24.94583333,0.253452318
20214,113.3892857,-24.94583333,0.307579048
20215,113.3970238,-24.94583333,0.371984869
20216,113.4047619,-24.94583333,0.448032492
20217,113.4125,-24.94583333,0.537163131
20218,113.4202381,-24.94583333,0.640877555
20219,113.4279762,-24.94583333,0.760711092
20220,113.4357143,-24.94583333,0.898202176
20221,113.4434524,-24.94583333,1.054854189
20222,113.4511905,-24.94583333,1.232090591
20223,113.4589286,-24.94583333,1.431203607
20224,113.4666667,-24.94583333,1.653297083
20225,113.4744048,-24.94583333,1.899224466
20226,113.4821429,-24.94583333,2.169523329
20227,113.489881,-24.94583333,2.464348238
20228,113.497619,-24.94583333,2.783404237
20229,113.5053571,-24.94583333,3.125883605
20230,113.5130952,-24.94583333,3.49040891
20231,113.5208333,-24.94583333,3.874985648
20232,113.5285714,-24.94583333,4.276967913
20233,113.5363095,-24.94583333,4.693040511
20234,113.5440476,-24.94583333,5.119220764
20235,113.5517857,-24.94583333,5.55088282
20236,113.5595238,-24.94583333,5.982806653
20237,113.5672619,-24.94583333,6.409253067
20238,113.575,-24.94583333,6.824064956
20239,113.5827381,-24.94583333,7.220793783
20240,113.5904762,-24.94583333,7.592848912
20241,113.5982143,-24.94583333,7.933665946
20242,113.6059524,-24.94583333,8.236888898
20243,113.6136905,-24.94583333,8.496559728
20244,113.6214286,-24.94583333,8.707307817
20245,113.6291667,-24.94583333,8.864531264
20246,113.6369048,-24.94583333,8.964561664
20247,113.6446429,-24.94583333,9.004804249
20248,113.652381,-24.94583333,8.983846025
20249,113.660119,-24.94583333,8.901525754
20250,113.6678571,-24.94583333,8.758961316
20251,113.6755952,-24.94583333,8.55853198
20252,113.6833333,-24.94583333,8.303815388
20253,113.6910714,-24.94583333,7.99948138
20254,113.6988095,-24.94583333,7.651147035
20255,113.7065476,-24.94583333,7.265199364
20256,113.7142857,-24.94583333,6.848593701
20257,113.7220238,-24.94583333,6.408637065
20258,113.7297619,-24.94583333,5.952766302
20259,113.7375,-24.94583333,5.488330884
20260,113.7452381,-24.94583333,5.022389602
20261,113.7529762,-24.94583333,4.561529314
20262,113.7607143,-24.94583333,4.111712338
20263,113.7684524,-24.94583333,3.678157225
20264,113.7761905,-24.94583333,3.265255629
20265,113.7839286,-24.94583333,2.876525942
20266,113.7916667,-24.94583333,2.514602419
20267,113.7994048,-24.94583333,2.181256859
20268,113.8071429,-24.94583333,1.877448509
20269,113.814881,-24.94583333,1.60339692
20270,113.822619,-24.94583333,1.358671902
20271,113.8303571,-24.94583333,1.142294577
20272,113.8380952,-24.94583333,0.952843749
20273,113.8458333,-24.94583333,0.788562302
20274,113.8535714,-24.94583333,0.647459134
20275,113.8613095,-24.94583333,0.527402972
20276,113.8690476,-24.94583333,0.42620545
20277,113.8767857,-24.94583333,0.341691745
20278,113.8845238,-24.94583333,0.271758007
20279,113.8922619,-24.94583333,0.214415578
20280,113.9,-24.94583333,0.167822663
20281,112.6,-24.95714286,0.005703624
20282,112.6077381,-24.95714286,0.006119693
20283,112.6154762,-24.95714286,0.006512263
20284,112.6232143,-24.95714286,0.006873192
20285,112.6309524,-24.95714286,0.007194665
20286,112.6386905,-24.95714286,0.007469475
20287,112.6464286,-24.95714286,0.007691301
20288,112.6541667,-24.95714286,0.007854968
20289,112.6619048,-24.95714286,0.007956662
20290,112.6696429,-24.95714286,0.007994117
20291,112.677381,-24.95714286,0.007966737
20292,112.685119,-24.95714286,0.007875681
20293,112.6928571,-24.95714286,0.007723884
20294,112.7005952,-24.95714286,0.007516048
20295,112.7083333,-24.95714286,0.007258597
20296,112.7160714,-24.95714286,0.006959619
20297,112.7238095,-24.95714286,0.006628819
20298,112.7315476,-24.95714286,0.006277509
20299,112.7392857,-24.95714286,0.00591866
20300,112.7470238,-24.95714286,0.005567049
20301,112.7547619,-24.95714286,0.005239531
20302,112.7625,-24.95714286,0.004955476
20303,112.7702381,-24.95714286,0.004737378
20304,112.7779762,-24.95714286,0.004611686
20305,112.7857143,-24.95714286,0.004609854
20306,112.7934524,-24.95714286,0.004769624
20307,112.8011905,-24.95714286,0.005136539
20308,112.8089286,-24.95714286,0.005765671
20309,112.8166667,-24.95714286,0.006723505
20310,112.8244048,-24.95714286,0.008089949
20311,112.8321429,-24.95714286,0.009960361
20312,112.839881,-24.95714286,0.012447495
20313,112.847619,-24.95714286,0.015683223
20314,112.8553571,-24.95714286,0.019819874
20315,112.8630952,-24.95714286,0.025031005
20316,112.8708333,-24.95714286,0.0315114
20317,112.8785714,-24.95714286,0.039476097
20318,112.8863095,-24.95714286,0.049158231
20319,112.8940476,-24.95714286,0.060805538
20320,112.9017857,-24.95714286,0.074675349
20321,112.9095238,-24.95714286,0.091028025
20322,112.9172619,-24.95714286,0.110118809
20323,112.925,-24.95714286,0.1321882
20324,112.9327381,-24.95714286,0.157451035
20325,112.9404762,-24.95714286,0.186084608
20326,112.9482143,-24.95714286,0.218216236
20327,112.9559524,-24.95714286,0.253910822
20328,112.9636905,-24.95714286,0.293159021
20329,112.9714286,-24.95714286,0.335866697
20330,112.9791667,-24.95714286,0.381846355
20331,112.9869048,-24.95714286,0.430811233
20332,112.9946429,-24.95714286,0.482372646
20333,113.002381,-24.95714286,0.536041053
20334,113.010119,-24.95714286,0.59123118
20335,113.0178571,-24.95714286,0.647271285
20336,113.0255952,-24.95714286,0.703416465
20337,113.0333333,-24.95714286,0.758865655
20338,113.0410714,-24.95714286,0.812781737
20339,113.0488095,-24.95714286,0.864313987
20340,113.0565476,-24.95714286,0.912621927
20341,113.0642857,-24.95714286,0.956899551
20342,113.0720238,-24.95714286,0.996398841
20343,113.0797619,-24.95714286,1.030451543
20344,113.0875,-24.95714286,1.058488245
20345,113.0952381,-24.95714286,1.080053981
20346,113.1029762,-24.95714286,1.094819755
20347,113.1107143,-24.95714286,1.102589646
20348,113.1184524,-24.95714286,1.10330337
20349,113.1261905,-24.95714286,1.097034429
20350,113.1339286,-24.95714286,1.083984186
20351,113.1416667,-24.95714286,1.064472393
20352,113.1494048,-24.95714286,1.038924801
20353,113.1571429,-24.95714286,1.007858615
20354,113.164881,-24.95714286,0.971866535
20355,113.172619,-24.95714286,0.931600141
20356,113.1803571,-24.95714286,0.887753318
20357,113.1880952,-24.95714286,0.841046347
20358,113.1958333,-24.95714286,0.792211169
20359,113.2035714,-24.95714286,0.741978247
20360,113.2113095,-24.95714286,0.691065341
20361,113.2190476,-24.95714286,0.64016841
20362,113.2267857,-24.95714286,0.589954767
20363,113.2345238,-24.95714286,0.54105855
20364,113.2422619,-24.95714286,0.494078502
20365,113.25,-24.95714286,0.449577966
20366,113.2577381,-24.95714286,0.408086987
20367,113.2654762,-24.95714286,0.370106321
20368,113.2732143,-24.95714286,0.336113088
20369,113.2809524,-24.95714286,0.306567762
20370,113.2886905,-24.95714286,0.281922099
20371,113.2964286,-24.95714286,0.262627552
20372,113.3041667,-24.95714286,0.249143648
20373,113.3119048,-24.95714286,0.241945773
20374,113.3196429,-24.95714286,0.241531766
20375,113.327381,-24.95714286,0.248426727
20376,113.335119,-24.95714286,0.263185481
20377,113.3428571,-24.95714286,0.286392191
20378,113.3505952,-24.95714286,0.318656718
20379,113.3583333,-24.95714286,0.360607472
20380,113.3660714,-24.95714286,0.412880616
20381,113.3738095,-24.95714286,0.476105725
20382,113.3815476,-24.95714286,0.550888135
20383,113.3892857,-24.95714286,0.63778845
20384,113.3970238,-24.95714286,0.737299812
20385,113.4047619,-24.95714286,0.849823717
20386,113.4125,-24.95714286,0.975645247
20387,113.4202381,-24.95714286,1.114908665
20388,113.4279762,-24.95714286,1.267594329
20389,113.4357143,-24.95714286,1.433497836
20390,113.4434524,-24.95714286,1.612212241
20391,113.4511905,-24.95714286,1.803114032
20392,113.4589286,-24.95714286,2.005353437
20393,113.4666667,-24.95714286,2.217849422
20394,113.4744048,-24.95714286,2.439289583
20395,113.4821429,-24.95714286,2.668134994
20396,113.489881,-24.95714286,2.902629902
20397,113.497619,-24.95714286,3.140816101
20398,113.5053571,-24.95714286,3.380551719
20399,113.5130952,-24.95714286,3.619534159
20400,113.5208333,-24.95714286,3.85532691
20401,113.5285714,-24.95714286,4.085390005
20402,113.5363095,-24.95714286,4.307113888
20403,113.5440476,-24.95714286,4.517856512
20404,113.5517857,-24.95714286,4.714983447
20405,113.5595238,-24.95714286,4.895910739
20406,113.5672619,-24.95714286,5.058150169
20407,113.575,-24.95714286,5.199356375
20408,113.5827381,-24.95714286,5.317375148
20409,113.5904762,-24.95714286,5.410291941
20410,113.5982143,-24.95714286,5.476479388
20411,113.6059524,-24.95714286,5.514642417
20412,113.6136905,-24.95714286,5.523859308
20413,113.6214286,-24.95714286,5.503616932
20414,113.6291667,-24.95714286,5.453838376
20415,113.6369048,-24.95714286,5.374901194
20416,113.6446429,-24.95714286,5.267644782
20417,113.652381,-24.95714286,5.133365631
20418,113.660119,-24.95714286,4.973799725
20419,113.6678571,-24.95714286,4.79109183
20420,113.6755952,-24.95714286,4.587752076
20421,113.6833333,-24.95714286,4.366600834
20422,113.6910714,-24.95714286,4.130703528
20423,113.6988095,-24.95714286,3.883297577
20424,113.7065476,-24.95714286,3.627714104
20425,113.7142857,-24.95714286,3.367297377
20426,113.7220238,-24.95714286,3.1053251
20427,113.7297619,-24.95714286,2.84493263
20428,113.7375,-24.95714286,2.589044002
20429,113.7452381,-24.95714286,2.340312277
20430,113.7529762,-24.95714286,2.101071222
20431,113.7607143,-24.95714286,1.873299716
20432,113.7684524,-24.95714286,1.658599619
20433,113.7761905,-24.95714286,1.458187165
20434,113.7839286,-24.95714286,1.272897278
20435,113.7916667,-24.95714286,1.103199668
20436,113.7994048,-24.95714286,0.949225048
20437,113.8071429,-24.95714286,0.810799524
20438,113.814881,-24.95714286,0.687484964
20439,113.822619,-24.95714286,0.578623116
20440,113.8303571,-24.95714286,0.483381299
20441,113.8380952,-24.95714286,0.400797668
20442,113.8458333,-24.95714286,0.329824346
20443,113.8535714,-24.95714286,0.269366999
20444,113.8613095,-24.95714286,0.218319849
20445,113.8690476,-24.95714286,0.175595423
20446,113.8767857,-24.95714286,0.140148743
20447,113.8845238,-24.95714286,0.110995935
20448,113.8922619,-24.95714286,0.087227503
20449,113.9,-24.95714286,0.068016732
20450,112.6,-24.96845238,3.40E-05
20451,112.6077381,-24.96845238,3.66E-05
20452,112.6154762,-24.96845238,3.92E-05
20453,112.6232143,-24.96845238,4.16E-05
20454,112.6309524,-24.96845238,4.40E-05
20455,112.6386905,-24.96845238,4.65E-05
20456,112.6464286,-24.96845238,4.91E-05
20457,112.6541667,-24.96845238,5.20E-05
20458,112.6619048,-24.96845238,5.58E-05
20459,112.6696429,-24.96845238,6.09E-05
20460,112.677381,-24.96845238,6.82E-05
20461,112.685119,-24.96845238,7.91E-05
20462,112.6928571,-24.96845238,9.55E-05
20463,112.7005952,-24.96845238,0.000120033
20464,112.7083333,-24.96845238,0.000156794
20465,112.7160714,-24.96845238,0.000211351
20466,112.7238095,-24.96845238,0.000291554
20467,112.7315476,-24.96845238,0.000408286
20468,112.7392857,-24.96845238,0.000576495
20469,112.7470238,-24.96845238,0.000816502
20470,112.7547619,-24.96845238,0.00115566
20471,112.7625,-24.96845238,0.001630412
20472,112.7702381,-24.96845238,0.002288812
20473,112.7779762,-24.96845238,0.003193562
20474,112.7857143,-24.96845238,0.004425597
20475,112.7934524,-24.96845238,0.006088254
20476,112.8011905,-24.96845238,0.008312005
20477,112.8089286,-24.96845238,0.011259704
20478,112.8166667,-24.96845238,0.015132265
20479,112.8244048,-24.96845238,0.020174576
20480,112.8321429,-24.96845238,0.026681446
20481,112.839881,-24.96845238,0.035003246
20482,112.847619,-24.96845238,0.045550846
20483,112.8553571,-24.96845238,0.058799373
20484,112.8630952,-24.96845238,0.075290232
20485,112.8708333,-24.96845238,0.09563079
20486,112.8785714,-24.96845238,0.120491078
20487,112.8863095,-24.96845238,0.150596932
20488,112.8940476,-24.96845238,0.186718991
20489,112.9017857,-24.96845238,0.229657151
20490,112.9095238,-24.96845238,0.280220202
20491,112.9172619,-24.96845238,0.339200657
20492,112.925,-24.96845238,0.407345023
20493,112.9327381,-24.96845238,0.485320149
20494,112.9404762,-24.96845238,0.573676588
20495,112.9482143,-24.96845238,0.67281029
20496,112.9559524,-24.96845238,0.782924281
20497,112.9636905,-24.96845238,0.903992208
20498,112.9714286,-24.96845238,1.035725854
20499,112.9791667,-24.96845238,1.177548763
20500,112.9869048,-24.96845238,1.328578029
20501,112.9946429,-24.96845238,1.487616129
20502,113.002381,-24.96845238,1.653154242
20503,113.010119,-24.96845238,1.823388032
20504,113.0178571,-24.96845238,1.996246247
20505,113.0255952,-24.96845238,2.169431759
20506,113.0333333,-24.96845238,2.34047399
20507,113.0410714,-24.96845238,2.506790942
20508,113.0488095,-24.96845238,2.665758446
20509,113.0565476,-24.96845238,2.814783749
20510,113.0642857,-24.96845238,2.951380262
20511,113.0720238,-24.96845238,3.07324014
20512,113.0797619,-24.96845238,3.178301496
20513,113.0875,-24.96845238,3.26480732
20514,113.0952381,-24.96845238,3.331353677
20515,113.1029762,-24.96845238,3.376925349
20516,113.1107143,-24.96845238,3.400917836
20517,113.1184524,-24.96845238,3.403145353
20518,113.1261905,-24.96845238,3.383835204
20519,113.1339286,-24.96845238,3.343609578
20520,113.1416667,-24.96845238,3.283456348
20521,113.1494048,-24.96845238,3.204690856
20522,113.1571429,-24.96845238,3.108910927
20523,113.164881,-24.96845238,2.997947423
20524,113.172619,-24.96845238,2.873812606
20525,113.1803571,-24.96845238,2.738648399
20526,113.1880952,-24.96845238,2.594676366
20527,113.1958333,-24.96845238,2.444150934
20528,113.2035714,-24.96845238,2.289317012
20529,113.2113095,-24.96845238,2.132372845
20530,113.2190476,-24.96845238,1.975438629
20531,113.2267857,-24.96845238,1.820531117
20532,113.2345238,-24.96845238,1.669544239
20533,113.2422619,-24.96845238,1.524235527
20534,113.25,-24.96845238,1.386218004
20535,113.2577381,-24.96845238,1.256957035
20536,113.2654762,-24.96845238,1.137771515
20537,113.2732143,-24.96845238,1.02983867
20538,113.2809524,-24.96845238,0.934201643
20539,113.2886905,-24.96845238,0.851778943
20540,113.2964286,-24.96845238,0.783374798
20541,113.3041667,-24.96845238,0.729689393
20542,113.3119048,-24.96845238,0.691328003
20543,113.3196429,-24.96845238,0.66880809
20544,113.327381,-24.96845238,0.662563548
20545,113.335119,-24.96845238,0.672945457
20546,113.3428571,-24.96845238,0.700218939
20547,113.3505952,-24.96845238,0.744556001
20548,113.3583333,-24.96845238,0.806024543
20549,113.3660714,-24.96845238,0.884574027
20550,113.3738095,-24.96845238,0.980018647
20551,113.3815476,-24.96845238,1.092019051
20552,113.3892857,-24.96845238,1.220063933
20553,113.3970238,-24.96845238,1.363452907
20554,113.4047619,-24.96845238,1.521282129
20555,113.4125,-24.96845238,1.692434052
20556,113.4202381,-24.96845238,1.875572553
20557,113.4279762,-24.96845238,2.069144384
20558,113.4357143,-24.96845238,2.271387578
20559,113.4434524,-24.96845238,2.480347065
20560,113.4511905,-24.96845238,2.693897307
20561,113.4589286,-24.96845238,2.9097714
20562,113.4666667,-24.96845238,3.125595693
20563,113.4744048,-24.96845238,3.338928686
20564,113.4821429,-24.96845238,3.547302772
20565,113.489881,-24.96845238,3.748267246
20566,113.497619,-24.96845238,3.939431042
20567,113.5053571,-24.96845238,4.118503727
20568,113.5130952,-24.96845238,4.283333508
20569,113.5208333,-24.96845238,4.431941241
20570,113.5285714,-24.96845238,4.562549759
20571,113.5363095,-24.96845238,4.673608151
20572,113.5440476,-24.96845238,4.763810928
20573,113.5517857,-24.96845238,4.832112265
20574,113.5595238,-24.96845238,4.877735705
20575,113.5672619,-24.96845238,4.900179844
20576,113.575,-24.96845238,4.899220506
20577,113.5827381,-24.96845238,4.874909908
20578,113.5904762,-24.96845238,4.827573178
20579,113.5982143,-24.96845238,4.757802445
20580,113.6059524,-24.96845238,4.666448511
20581,113.6136905,-24.96845238,4.554609993
20582,113.6214286,-24.96845238,4.423619637
20583,113.6291667,-24.96845238,4.275027453
20584,113.6369048,-24.96845238,4.110580326
20585,113.6446429,-24.96845238,3.93219778
20586,113.652381,-24.96845238,3.741943778
20587,113.660119,-24.96845238,3.541994621
20588,113.6678571,-24.96845238,3.334603278
20589,113.6755952,-24.96845238,3.122060765
20590,113.6833333,-24.96845238,2.906655465
20591,113.6910714,-24.96845238,2.690631537
20592,113.6988095,-24.96845238,2.476147715
20593,113.7065476,-24.96845238,2.265237941
20594,113.7142857,-24.96845238,2.059775255
20595,113.7220238,-24.96845238,1.861440291
20596,113.7297619,-24.96845238,1.671695565
20597,113.7375,-24.96845238,1.49176644
20598,113.7452381,-24.96845238,1.322629399
20599,113.7529762,-24.96845238,1.165007837
20600,113.7607143,-24.96845238,1.019375271
20601,113.7684524,-24.96845238,0.885965493
20602,113.7761905,-24.96845238,0.764788898
20603,113.7839286,-24.96845238,0.655653965
20604,113.7916667,-24.96845238,0.558192698
20605,113.7994048,-24.96845238,0.471888747
20606,113.8071429,-24.96845238,0.396106905
20607,113.814881,-24.96845238,0.330122733
20608,113.822619,-24.96845238,0.273151208
20609,113.8303571,-24.96845238,0.224373428
20610,113.8380952,-24.96845238,0.182960643
20611,113.8458333,-24.96845238,0.148095068
20612,113.8535714,-24.96845238,0.118987179
20613,113.8613095,-24.96845238,0.094889382
20614,113.8690476,-24.96845238,0.075106119
20615,113.8767857,-24.96845238,0.059000642
20616,113.8845238,-24.96845238,0.045998787
20617,113.8922619,-24.96845238,0.035590141
20618,113.9,-24.96845238,0.027327072
20619,112.6,-24.9797619,1.27E-07
20620,112.6077381,-24.9797619,1.92E-07
20621,112.6154762,-24.9797619,2.97E-07
20622,112.6232143,-24.9797619,4.67E-07
20623,112.6309524,-24.9797619,7.40E-07
20624,112.6386905,-24.9797619,1.18E-06
20625,112.6464286,-24.9797619,1.87E-06
20626,112.6541667,-24.9797619,2.96E-06
20627,112.6619048,-24.9797619,4.66E-06
20628,112.6696429,-24.9797619,7.30E-06
20629,112.677381,-24.9797619,1.14E-05
20630,112.685119,-24.9797619,1.75E-05
20631,112.6928571,-24.9797619,2.69E-05
20632,112.7005952,-24.9797619,4.08E-05
20633,112.7083333,-24.9797619,6.15E-05
20634,112.7160714,-24.9797619,9.20E-05
20635,112.7238095,-24.9797619,0.00013657
20636,112.7315476,-24.9797619,0.000200987
20637,112.7392857,-24.9797619,0.000293385
20638,112.7470238,-24.9797619,0.000424781
20639,112.7547619,-24.9797619,0.000610021
20640,112.7625,-24.9797619,0.000868918
20641,112.7702381,-24.9797619,0.001227627
20642,112.7779762,-24.9797619,0.001720319
20643,112.7857143,-24.9797619,0.00239116
20644,112.7934524,-24.9797619,0.003296608
20645,112.8011905,-24.9797619,0.00450804
20646,112.8089286,-24.9797619,0.006114669
20647,112.8166667,-24.9797619,0.008226712
20648,112.8244048,-24.9797619,0.010978712
20649,112.8321429,-24.9797619,0.0145329
20650,112.839881,-24.9797619,0.01908242
20651,112.847619,-24.9797619,0.024854191
20652,112.8553571,-24.9797619,0.032111166
20653,112.8630952,-24.9797619,0.041153664
20654,112.8708333,-24.9797619,0.052319444
20655,112.8785714,-24.9797619,0.065982178
20656,112.8863095,-24.9797619,0.082547971
20657,112.8940476,-24.9797619,0.102449616
20658,112.9017857,-24.9797619,0.126138319
20659,112.9095238,-24.9797619,0.154072754
20660,112.9172619,-24.9797619,0.186705383
20661,112.925,-24.9797619,0.224466188
20662,112.9327381,-24.9797619,0.267744094
20663,112.9404762,-24.9797619,0.316866588
20664,112.9482143,-24.9797619,0.372078232
